8.996402306696693607e-01,9.867931969935037073e-02,1.062008141061700434e-04,0.000000000000000000e+00,1.574248816874146114e-03
1.508036344760826930e-01,7.183865582371948832e-01,1.072899958380291868e-01,2.245827507353594446e-02,1.061536375157243021e-03
2.781655558876761081e-02,1.239944685505565969e-01,7.726620264681827166e-01,6.388922648394927684e-02,1.163772290854385612e-02
0.000000000000000000e+00,2.022878428273958834e-02,3.180463925334695713e-02,9.479546946522936501e-01,1.188181161981767416e-05
1.889734927699429981e-02,2.495665540600925780e-03,2.829262516310079301e-01,1.941569699894542950e-02,6.762650365524514040e-01
