Image_Name,width,height,total_pixels,terrestrial_pixels_hard,terrestrial_pixels_soft,mean_pixel_confidence,n_background,soft_background,softvar_background,n_building,soft_building,softvar_building,n_earth,soft_earth,softvar_earth,n_grass,soft_grass,softvar_grass,n_animal,soft_animal,softvar_animal,n_mountain,soft_mountain,softvar_mountain,n_path_road,soft_path_road,softvar_path_road,n_person,soft_person,softvar_person,n_rock,soft_rock,softvar_rock,n_shrub_bush,soft_shrub_bush,softvar_shrub_bush,n_sky,soft_sky,softvar_sky,n_tree_conical,soft_tree_conical,softvar_tree_conical,n_tree_broadleaf,soft_tree_broadleaf,softvar_tree_broadleaf,n_wooded_mass,soft_wooded_mass,softvar_wooded_mass,n_Water,soft_Water,softvar_Water
108.jpg,938,587,550606,274365,276098.04735499003,0.7931703912042551,123711,122850.82518677437,30614.129893851947,11044,10761.467951780754,1776.143229099031,72757,60219.452752549274,18960.100484947725,14361,27123.546501032746,15729.835468365018,0,205.66838888466373,205.45012318098821,10962,9936.443136189413,2647.8154833649455,0,262.9292796719528,261.3409622690259,0,349.99881257348534,329.358420594907,0,408.1232953339386,407.46906194176483,81194,64971.34547178944,33067.94038763867,152530,151657.12772564683,2701.9102059443617,0,197.82645937350026,197.59757712440674,76986,94650.41748903113,36205.10531295282,0,466.48161234698273,462.71478432941143,7061,6544.346204432748,2114.2231325633093
109.jpg,527,788,415276,174017,184691.12195184402,0.848212885495284,116967,107609.30001920414,26831.427596428883,27060,25936.61534730933,3094.7708324949517,20,1536.1964858570354,1412.3181068063618,40474,27831.01054850222,15931.784428688865,0,106.32954169459663,104.75077485134526,0,145.24587347216766,145.03946437509921,0,148.6448605245132,148.4913771171015,0,140.29352446485063,140.09007507658612,48097,48904.73354540273,11078.523931021735,0,15685.91013048849,11972.783292150743,124292,122975.57472202752,2584.1755603331003,0,285.331738612349,284.5100070087533,3146,9112.56540488088,7437.590200090732,0,716.9185917284594,705.8567632222132,55220,54141.32635890654,4187.607116634057
11.jpg,800,551,440800,226175,223816.4928207563,0.9422359587685518,58345,61808.11590208896,15083.595382569405,20005,19793.30309774968,1824.1826768900044,18837,18485.647328351595,1559.37654711477,14184,13914.452895621987,1427.7900123448364,2374,2276.35648130096,603.7705454126595,0,24.32977151505156,24.327586054619104,0,22.25858726686056,22.25654475312853,1613,1575.4687290659558,536.473181082052,0,26.491304872699402,26.48902596526377,17855,17762.046492640322,2307.950111275603,156280,155175.38812872104,2460.819862576319,0,31.04729510983998,31.043870486916955,88771,87858.30544643836,4056.441350721134,9287,9126.846589696215,1199.5923870523204,53249,52919.93880112675,3627.1405066510747
110.jpg,800,591,472800,291884,294360.2086399911,0.8580359517642362,95508,94577.03317428092,27036.644410518456,15322,15035.173973770816,2022.8495460994745,44111,43850.523479837146,4282.988250522145,0,79.06657931129666,79.02708504738024,0,13749.527023683464,8991.408009803365,9977,9783.549095772538,1036.640104385232,0,156.55610026606882,155.0220136282576,6268,5420.713079995417,1712.488097449815,26903,18032.843232791874,10171.786856514078,36800,35590.94947748842,11517.23706090368,85408,83862.75712862714,3883.449607674046,0,89.11724158514335,89.066183342717,152503,151260.99383918528,17480.26669352425,0,1238.4443216626023,1198.9571470713422,0,72.75119464104864,72.7150720805601
111.jpg,800,590,472000,404142,400729.6847807585,0.9451000924494938,44628,48338.5379580848,14413.24420920072,0,30.703769788007776,30.701274200594234,63637,63062.638538277475,3820.8149108396296,0,53.72370364523704,53.71240565526685,22808,22358.24662353415,1760.2686995345523,12913,12639.664174229925,1195.0561153999488,2530,2675.8448182397333,926.0902043890433,5248,5055.486856686282,1258.6737616763567,18060,17915.692172267067,1315.3223345515396,101985,100903.77872956215,3730.2339231752303,23230,22931.777095787973,1488.5576773309099,0,81.82890097883228,81.80568758661938,176961,175850.32312219968,5728.77832080405,0,57.18983184645549,57.17902727136622,0,44.56353950348421,44.55645156928437
112.jpg,800,616,492800,389857,388950.7498844806,0.9399415651255275,80239,81520.22169924405,19047.93849864725,0,24.65210592937001,24.650661762841978,0,54.14345930706622,54.12070823869106,8720,10062.202641354572,2843.7335859847353,1731,1863.26972197969,722.4859105614307,0,38.83763288107821,38.82913630297004,0,28.062967690484584,27.388467770808298,0,37.71952745918679,37.71611318615611,11062,11120.971521253214,2362.676186444057,21057,20767.195547483192,1843.5851607197567,22704,22329.029581024577,2973.4989463333764,0,112.57274221184343,112.54041427958924,331928,329583.95385388844,10160.128890358823,15359,15179.626762498578,1540.2080391980553,0,77.54140054395975,77.3964747688009
113.jpg,800,600,480000,299068,296818.9821196659,0.845179933536301,83136,86688.06312732208,29992.180685494262,0,39.68982231134942,39.68229309926231,27340,22050.19949814016,10578.258469998318,0,5907.236539649395,5092.546183407535,3407,3373.6422610639856,1184.0511258609445,2725,3373.7600255511243,1199.403246065334,11194,11920.56665687669,6738.945238524994,860,1059.0029960294742,558.1772585857736,13850,13353.298879141887,2912.100998606492,57405,52587.34800724744,14113.215778111604,97796,96492.95320895719,4602.730182472565,0,103.8354800636298,103.79661745067173,182269,182311.53083430562,21967.160681136207,18,527.8722378465209,443.8181137179696,0,210.99888143853605,210.2994432647713
114.jpg,800,570,456000,285593,293196.6675091047,0.8467372644489729,118266,110913.17763278463,31936.6217410375,5273,4545.482561088678,1385.1142506944252,20863,21955.39987342278,11786.816381390992,11480,18777.34573555263,12240.760015366024,3619,3919.7294957033755,1572.8126161341033,5517,5474.403622520636,643.3103845902302,0,171.14333330107365,170.80690709842045,10336,10203.992497689693,2351.896526614422,0,6051.799539162259,4820.499173294878,10058,10902.521220030982,4926.778599016877,52141,51890.154530777996,2358.476583963187,0,71.78108774018074,71.76402623936616,173265,173008.222990408,11541.564439172362,3592,4158.847676482617,1343.2637033777316,41590,33955.99787600182,10406.660163277407
115.jpg,800,621,496800,243162,240744.30550379626,0.8971701313753803,79101,83157.41236847283,27526.12911521975,10266,9860.098335394134,1398.143769177402,57481,50827.12823129238,12118.038114755867,6,5825.2245259218,4266.56108335847,0,68.07535999355241,67.77795731193198,0,46.86826292006299,46.85079723103764,0,118.57057776405418,118.31656933064795,18172,17746.824521538336,2691.3656835281645,2,962.9723064210175,913.7216501934449,14458,14292.735789833598,2741.199435657917,174537,172898.27705391435,5172.4570582757,0,50.96882940670184,50.9390688344897,107391,106419.8594764929,6057.13522735447,8243,8330.40586298154,3152.8571613002573,27143,26194.573423836286,3183.363239450666
116.jpg,800,530,424000,218485,221542.3268427105,0.8541097462492871,92461,90367.80462336465,29796.630881360237,12855,12066.667486168883,2867.539219312981,21690,19036.125926882363,9437.743299407184,0,1096.6707794253853,1024.9205876793894,0,45.23072370852242,45.21292865082541,1275,1383.4452269547164,494.12913843116206,1462,2746.230311559084,1784.401051767726,5505,5522.300664562566,1206.8978865128188,11728,14194.121587424785,6819.732945652326,12356,17750.699022153975,9653.47385507306,113054,112089.87253779602,4418.611031109941,0,394.5147395678159,374.9890242165135,151614,146920.63109074923,15305.598697280624,0,195.4898039819418,195.21551930331034,0,190.19947957120348,188.7064014104266
117.jpg,800,660,528000,355827,353304.734732824,0.89771783533444,113824,116509.2117465327,32896.60818333304,0,27.769331383729877,27.763019606099974,33414,33996.33259627678,7930.131435932806,0,135.0460048771547,134.8651859809443,3745,4829.392916387193,2133.886140632987,17676,17367.47913175409,2191.5709175951015,11,321.6923806962368,301.92579467987235,6682,6126.699571314011,2096.8851376633224,339,1097.1600740590293,831.6866942536129,37929,35961.48247489545,4080.6879139030034,58349,58186.05390396005,3306.070216876223,0,96.76868751892471,96.73580649518485,242159,239393.2243712612,13985.859013092053,12807,12655.969821926763,3799.70974638315,1065,1295.7173704734323,571.6005318251167
118.jpg,800,604,483200,172161,171599.52680760343,0.9078831096618923,41612,43306.014075919215,18509.14377282886,6171,5805.824797108571,850.0961253677333,41605,40438.152985627654,3672.2039567057427,20820,21024.945730453983,6771.72297831449,39056,38684.44489511936,4291.7535881511885,5653,3793.204869246326,1863.3994484266939,0,35.535366428295674,35.53165223932382,12091,11777.950611672884,1160.1816349503267,0,72.5072943446412,72.4755537617182,26784,24201.16692507909,6757.750838177042,269427,268294.4667392679,2865.726645339837,0,99.97761375943992,99.76545462695802,14016,16543.395327143033,6254.919331040388,5965,9020.752773957605,5507.376798610814,0,101.66761766249601,98.93643454341152
119.jpg,800,650,520000,336856,343309.27937236906,0.8607086662686215,112147,106392.24054617865,31517.020656519464,0,34.877743686944086,34.83857213560984,67687,71299.83959044117,18634.110900484386,13923,17203.161056149947,10237.200956153134,116,1000.7777233557026,791.4947004357991,8969,8899.592399940972,1587.39071066654,0,113.3452998007142,112.70868187754331,7907,7372.35457935104,1839.4487396925315,10874,10930.610884031152,3467.1537528236795,16885,19800.45909219653,7874.018655046427,70997,70298.4775462386,3211.6354100607095,0,112.51171104090827,112.06716191337559,194959,192330.34392033517,10159.741199619675,2,415.67874299418327,386.47990399573285,15534,13795.726629044639,6497.037707912679
12.jpg,800,462,369600,183595,183763.98550674558,0.8835042468254007,59865,60878.09796511614,21432.904556073434,15597,15546.705782841445,2367.6969607319697,23161,21341.01674718965,6648.189662712343,0,2550.938859330132,1938.6096481978182,514,1415.598754748993,970.4240094299234,0,25.46011381916469,25.450822930732734,0,57.399933672872066,57.26002316936906,6422,5883.291215385365,1806.9985275843223,0,34.177469832597126,34.16090071704018,35161,35602.11084386331,7497.9200453907415,126140,124957.91716179026,4672.903729086011,0,31.97261593453368,31.9651093349907,78586,77379.37465570007,7123.271413325604,0,211.29760938884647,208.13408228637996,24154,23684.64090503854,2761.3387880716964
120.jpg,880,548,482240,304581,305354.1042251969,0.8829620624393072,129027,128765.75584556341,35795.92925990749,0,22.69319548731255,22.691922043465645,27371,28008.08408792674,7037.070329840061,0,822.8693898169167,805.0525396892688,3725,3956.4004977897803,1238.1450109573436,3320,3222.010647250646,692.5678126838635,0,37.734733458794835,37.71488206227548,5057,4978.368022935431,1771.9473275214884,0,111.34672251238044,111.16812433602138,6845,8961.797698720497,5057.748656180669,48632,48120.14216245542,5509.612900346318,0,68.7303461709871,68.70726827541267,258263,255088.06392794105,20100.1675067451,0,33.10374033323751,33.099189219637516,0,42.90121485308373,42.8702121673982
121.jpg,800,647,517600,261153,261399.25324323264,0.853038042562235,79777,80556.14545143218,29988.765558138228,25097,27668.789013491572,11278.517052899118,0,114.20662065361284,114.14940028646377,45030,45883.866998513826,5864.629478325669,0,229.772144469247,228.91095890387342,2027,1974.5880765079173,430.0455581954459,0,48.97831413640233,48.9706290222595,33105,31863.84302505292,5162.430296066497,49729,47687.24180436875,16474.89602720455,52390,50610.22480689541,9688.643755089159,176670,175644.59511616672,2812.397575371032,0,77.05999158183295,77.03029915496826,49507,48497.04172213006,13813.451961833916,4268,6697.076547625062,4213.441724601987,0,46.56417780609263,46.55881956548991
122.jpg,800,562,449600,194680,198563.92038743856,0.8730818913913467,101616,99803.56729365553,26609.9829422337,7866,7933.764204581736,1660.4950160235592,6854,7321.875051592073,2324.983310501535,13013,13448.455936635228,4391.346979827813,8370,9356.476961364548,2253.4587343841417,10837,10567.707846868507,1124.663707935469,0,88.51115044575454,88.19741071659584,7545,7440.288055423989,2094.12476452772,0,86.36714222873525,86.30000842958384,19262,31645.01250803322,14009.715782692463,153304,151232.51371983235,5828.936947250007,0,37.75870036953165,37.75167847654672,119770,108677.0166245828,14245.320191038412,1163,1924.1198399175555,957.7790599511656,0,36.56636539486317,36.558187882231444
123.jpg,729,800,583200,361407,359326.2637386831,0.83573748069556,84964,87953.02397309436,33967.17599155848,52109,56844.8608410552,12896.704566989229,67444,66430.4824897252,8967.84662912729,0,498.46379129182606,494.1779860426267,7060,7151.888214483268,2890.2774714699676,7017,6534.120386971274,1191.4495329409665,0,132.12422804147445,132.05721752685514,1887,2254.504663149244,1262.1679657721625,43633,38324.727110883156,12112.428786099003,47674,49268.96277874221,16397.961387828433,136829,135920.70578010922,4197.569033977379,0,12574.600650289432,10757.625594344632,134583,119070.30358412536,26808.310191686665,0,100.72479842015673,100.69435411513501,0,140.50020150521232,140.40773216904233
124.jpg,800,553,442400,223304,223446.32024945915,0.8699517639612553,83103,84017.82528672004,23338.791292841313,992,1610.023420625559,966.8241180502383,0,86.23288961697472,86.15062921668653,0,84.3388428031194,84.2792835219248,3313,3437.591617733091,1490.2313781919133,5949,5575.117338584445,1126.257788153926,0,49.15012035183463,49.09879056963054,1954,1970.9962155121675,551.457840364347,14125,14776.66969747538,4242.459256923558,34081,41530.84376408217,16792.692539280284,135993,134935.85895477879,3415.8633719164886,0,62.2413735645423,62.22848242352488,162890,153905.1853420874,24859.56815868825,0,114.51116011941122,113.04848464543595,0,243.41846690301827,237.76759087243195
125.jpg,800,641,512800,258469,257035.16452906438,0.8617445349397774,86957,89012.22312570624,33491.29397504082,5261,4903.512140186565,1406.430346392833,10927,14264.339149601768,6637.050470009289,0,255.6159540294302,254.11473816985705,0,68.74435877450014,68.72724038304835,7438,7387.406565136469,1434.7239794958566,0,82.11151245336532,82.05528578444383,7508,7065.199927176916,1941.5776169775368,109059,105318.60643203638,18201.82279664784,6962,12185.080485514361,5656.618369175577,167374,166752.6123166655,4888.706128443115,0,104.20035884755998,104.14733410739595,72913,64248.05731903702,14051.611930091176,1245,4378.8379658529775,2949.5402602189592,37156,36773.452360417046,4479.806928942864
126.jpg,800,529,423200,172383,173101.40196701913,0.903922391844762,75272,75515.84487347597,18902.61798711857,78148,75457.5954243125,8063.757294249618,0,3437.6256692930147,2994.860797372138,15920,15127.097690710998,5020.3046102039425,2228,2371.819453357908,1150.525309949303,0,158.97840386045118,156.38166365405272,6131,5126.084122844739,2281.9439864819215,5232,5133.320968080572,1513.5360995984934,2855,4304.415796095019,2421.688411901079,7504,6347.321309538278,3120.1380772875127,175545,174582.75210220506,3338.694124052412,0,85.97263437373658,85.6652703668261,6116,5332.54132733131,2222.68031283574,99,2079.348881652946,1570.6854432628973,48150,48139.28028556763,2714.857956016514
127.jpg,800,717,573600,353373,350226.3343526812,0.8996794464413695,87473,91907.09323451089,31083.248634744927,0,38.22017250201134,38.20540564039864,62477,61846.961702671746,13213.07101494961,0,191.49855208244662,191.17228878364654,68700,66520.45545598157,10459.705530252664,3381,3324.724578089863,494.2590904534185,0,229.5387251225984,225.29178451516498,22195,22330.96334418242,2874.365039050492,6,445.5795847833724,400.8926485813038,33121,33122.079493920784,10142.802851530469,132754,131466.56854316915,3273.206374275055,0,54.57837379315788,54.56964329815914,163493,161962.61601892379,6403.400984200197,0,74.4689544543744,74.44929890483105,0,84.64939617293385,84.27237168927365
128.jpg,800,657,525600,253499,254684.71497539713,0.8202909754960594,117490,117833.46475741317,35543.50323985084,30927,28651.144598194107,10822.19846602863,29044,29911.271174725738,10908.048735452126,24296,23893.656667290015,10397.225990751793,21431,22125.50621165898,4647.875484981147,8533,6774.999600387484,2139.0903235843107,0,161.62778999815419,159.48829941634023,7622,7156.974229925127,1370.203748864299,16659,18533.058123457828,7427.9957545554835,15241,28039.47982932124,13210.345984673155,154611,153081.81327341724,6881.784913340391,0,100.54922939945027,100.47955279057213,98119,85736.64775424318,21380.22339345163,1627,3452.737220845018,1863.4196532272863,0,147.0625459508001,146.32669881826564
129.jpg,800,644,515200,180556,182326.90997266187,0.8827382536123431,99303,99314.61602875416,30535.39460323209,7765,7310.168154161336,2663.6558279685364,11478,10896.558487189257,3596.200649652895,0,643.2560581297221,633.2737809468499,3278,3355.445855568494,1370.7058662826082,23288,21192.25312232358,4196.780899663117,0,71.56306638631577,71.52448092539976,2797,2889.4198293404206,1154.1349553431942,54208,55135.000025231755,15078.807835408108,27790,26628.96045150695,6212.648891528411,235341,233558.47973079197,4123.0565101090415,0,87.2063992678959,87.16741295060113,40932,43765.88500089584,10056.521609552376,0,389.22643259722827,386.34066712137894,9020,9961.967090063166,2501.585500010079
13.jpg,800,566,452800,126212,132570.28854506343,0.9126220066707199,72279,71618.3608925477,16439.443693743833,0,40.32606072195995,40.31795706986254,70183,75976.27036848967,11766.971505201489,5575,5479.08444054605,1554.371875394246,0,718.6813835563953,704.0617639470818,5177,5187.964392356017,1878.9352879155635,0,240.45584834451074,240.01404683341286,0,37.06224954994104,37.05147016996807,23157,21931.135230900014,7165.876631930043,0,141.70595176593088,141.15334982880844,254309,248611.35295216946,7023.399253997279,0,80.85598353491878,80.80717842032976,1028,5335.996841454304,4223.794565071649,2936,2923.352188350844,990.5485899011991,18156,14477.397605492864,4792.403985046705
130.jpg,800,526,420800,229771,229611.3648831775,0.8877835766415151,82115,83491.72448020575,26914.019271766643,47993,47677.0057773203,4423.163915609763,13595,15631.732496347435,4752.470590869453,0,107.65404886386932,107.51107139092878,4056,4664.29510487617,1211.683094719275,11817,11316.882745691706,2672.9813613021815,0,37.788635958202576,37.77874400042801,5066,4731.96498171316,1381.1611279561066,19864,19541.4655649638,2783.6090049323566,16643,14799.858574403836,4340.706815935705,108914,107696.91156967505,4180.055337559864,0,45.55091796157285,45.54055804031996,78550,78849.04321692872,6558.112153401106,0,167.70283420452688,159.80853133453525,32187,32040.419983944204,4211.857501078714
131.jpg,800,703,562400,454974,451309.65880268713,0.9181208116296218,95013,98713.3623450838,27806.680086960114,0,35.504886423357675,35.50190760444214,64,745.2062965643017,619.7323625177553,0,227.33680792024825,226.83809128821926,48970,50629.64071986477,8807.891765406455,2475,2352.1381561400212,508.5124406019289,0,54.74145404497358,54.638559577174924,25018,24374.269660850045,3916.4385128881468,0,85.04344843326726,85.02476624527333,0,92.10040657169156,92.0426522072545,12413,12376.979585292827,2934.8908089375936,0,165.55242077750336,165.48409057531762,301285,296105.17326008325,15282.930655213999,0,83.61037243506144,83.59450089359908,77162,76359.34091257867,3500.423932704819
132.jpg,687,800,549600,333071,327439.68980717397,0.8805601310261744,82249,89446.76389745582,35934.67002292774,0,29.474141793605668,29.470241374658045,162682,159439.8235372118,19823.928273674683,1165,1617.3993760164412,965.8523873900835,48265,47386.206644279984,6002.549752505558,8059,6428.2314298171705,1946.8592157006774,0,1056.5914433012058,1016.6625259401404,15531,15980.929301313105,3039.7341046128363,0,68.21264474615236,68.13327547790999,15539,15681.662180905802,2935.886458520889,134280,132713.54681662543,7010.906294859705,0,65.60896518136906,65.58790223534098,77714,75602.39944738834,9745.643604054476,4116,4032.1572597557715,1520.2229030887513,0,50.993435463215064,50.978493127592955
133.jpg,800,583,466400,232027,235714.54756831593,0.8680614751839362,116579,114148.1711438361,26432.145406934866,5869,6251.433038209874,2684.3392040235517,6172,16210.190764245042,10687.98840576861,6802,7174.889934667932,4195.721377269552,0,353.92162774477765,352.59765375417896,0,214.12970056930135,213.83486814101101,15378,10169.170960936839,5653.985215654095,1771,2042.9122751288023,783.3982213150384,107754,101214.89990338443,18125.719044146197,0,1333.6638032437731,1282.2389026657831,117794,116537.27946533651,3121.905881285289,0,124.50208381273842,124.4327514204589,30009,32177.66224209791,8315.138458145992,0,326.944822375026,325.73722069776323,58272,58120.22641189955,2259.641031802678
134.jpg,800,631,504800,290458,287150.68508929625,0.9039924220767362,94493,99805.14492164053,28773.878620303556,11288,11201.779061200521,2232.2098874222706,9848,10807.694105989109,2864.318929039169,0,63.47232808898116,63.43670099251201,3245,3544.108574379792,1345.8073324206541,2017,1823.7774778167732,689.6735467688816,2,259.6839690096185,241.02381025180873,10823,10892.757120702077,2372.390860733542,441,581.1531464021009,395.8983213177291,40679,38885.52237636276,5817.416686901426,119849,117844.1693080275,5755.636046017095,0,59.1054545622701,59.06856106560153,178701,176405.33366991443,10911.599195329833,13035,12679.080870220276,2160.9842846964852,20379,19947.21693464754,3034.3778346757163
135.jpg,669,800,535200,223165,225665.89016090648,0.8701465752255868,96738,95594.55372423473,25971.93133792945,319,22286.44843129308,16449.443702076842,0,451.4009465820818,449.1758833318769,34402,32490.80276627923,7937.367785198239,23370,23516.002805329157,3972.5322380365633,16548,16314.944497981503,1640.0669259018898,0,121.185569178484,121.07008336201682,3322,3663.2170925375776,1607.890208360332,112435,90006.52349056868,23462.601312808598,16,922.4957970563773,893.6406504110843,215297,213939.55844673346,4032.403542430645,0,156.33698401115544,156.2096769841054,32753,33207.43876131263,8988.060399169797,0,110.0453447957334,109.97960446187045,0,2419.0476739807855,2293.046170723161
136.jpg,800,711,568800,398491,395969.9068574994,0.896706608814173,78477,80914.24369111669,27093.78867727541,0,74.80731463817574,74.79000743433492,1884,8252.434092491976,6980.719598114506,16712,16212.90163822054,1905.411535846588,29255,28824.118360301134,5135.825959903239,4947,5044.760341365145,709.9747810899086,0,205.284791608472,204.60121778634434,26416,26198.28626282538,3159.5335503636134,151030,144025.4737870145,21150.8461804203,12478,12284.6808426851,3208.6052278259185,91832,91915.85128067678,2109.4077928810893,0,119.16988284145737,119.12623320664244,94987,94401.45757061281,8895.846545703522,0,138.62151372250082,138.03406969994157,60782,60187.9104591721,4022.6399496393524
137.jpg,800,588,470400,243229,245864.71837573918,0.8529755677781417,84290,83723.76071272668,24411.781370241675,809,1039.8859142684523,612.530441424266,20,405.3469331362867,374.7844964163924,46537,32376.641192104467,16505.541874308256,2135,2095.298957233763,442.56105497857067,0,41.62334129217561,41.60047975813144,0,33.500810436138636,33.49105403594412,0,30.46582797049723,30.460141441038807,0,157.87882314963827,157.15804311310987,26221,41230.00440274794,16868.3458143427,142881,140811.52082314948,9548.766503250705,0,73.14031539588177,73.11379007502573,162360,161745.82210186284,12897.472637172603,5147,6259.309635209538,3724.20223946233,0,375.80012093146433,367.01117313797454
138.jpg,349,800,279200,98061,99327.34865087699,0.8730165398553185,73239,72778.9997964192,20433.450596258048,3375,3422.969119668005,1259.6540133137992,33862,34472.0517127724,4951.540506238,0,572.4381241989868,511.8248872579062,1826,1803.8176142571028,416.691294786825,0,39.10921230378244,39.07497029155931,0,38.01871830507844,37.988256914684094,0,24.711938636428386,24.696788685528986,0,523.3668886053456,504.7137594548362,1000,2684.8222126094624,2069.0005025653654,107900,107093.65045475539,5443.479320054142,0,80.37317864543002,80.3099453984143,55544,53186.940604310555,11780.339941317183,2454,2415.4179584119156,845.7377482837924,0,63.31136815248283,63.28548270212517
139.jpg,800,586,468800,240110,238185.42592690198,0.9181418132074431,82786,85851.5362402698,21369.077959788476,0,20.12830803471843,20.127327038520914,50330,49161.667239546805,9053.421490730307,0,180.57782157952352,180.0465935813589,12126,12265.78618428493,2700.4142427925913,0,31.172282169779464,31.168193182859937,0,58.111583809184594,58.0777041029754,2467,2702.6858740569205,1492.3044267674202,0,52.31023584710783,52.29039079957978,26713,24947.543088048027,8573.140073688706,145904,144763.03982256263,2657.9618445333103,0,39.11419898065833,39.10935485444101,148473,148011.37865807934,6667.477176476627,0,117.62700278841294,116.96054422331774,1,597.3234496764871,565.7194128662003
14.jpg,800,546,436800,263937,261769.95021948277,0.9355662435329359,61182,64886.59183037419,17435.790780289593,6762,6542.161203524343,1257.5087153768438,19266,19000.401364723875,2367.0018170986596,3035,3078.3183541966537,1178.620564501994,0,33.067305090882655,33.06400400344072,0,23.50086063054823,23.499191453187894,0,24.941834478355304,24.936832457029354,2291,2320.345873722512,913.0853927595828,3840,3774.528546047968,634.7217762890515,0,22.81747441164771,22.815403796211527,111681,110143.45359579782,4736.711532669176,0,41.04050030754297,41.03528211222466,165079,164163.82805252043,7224.060189938996,0,35.958962340593644,35.95501480720549,63664,62709.03988748743,2558.7354082494403
140.jpg,800,620,496000,265806,264325.72663101926,0.9498734039002128,38084,40719.0855478577,15132.126139017557,0,26.646963116410916,26.645268922863124,30252,30101.761532392615,2757.715574762567,0,32.58016544651582,32.575011397650584,109,125.42211607286299,86.91014412471978,0,29.83754544847534,29.835278344823315,22560,21878.98155911357,1837.752579800619,1628,1708.4355521166417,607.5217340626028,0,28.890464587295355,28.8882869370971,38439,38286.48841496445,3724.41832059176,192110,190955.18689261292,3758.380850223421,0,56.162230894185996,56.15036081982448,172818,171990.903890647,5946.292651815391,0,35.02914879967102,35.02595583685918,0,24.587047419561713,24.58507980647024
141.jpg,800,425,340000,175860,175632.8626159301,0.875968453577862,38498,39777.796171571434,15809.402488901062,0,20.6118829049301,20.60985282154894,83925,80553.75663995341,10999.688509259586,0,9269.892774776925,6810.277590893257,713,907.4199048345781,473.6852193133588,0,99.38541991394231,99.25019387734955,0,56.81219142031114,56.78526963778893,53160,52253.99249993979,4918.895440755418,0,66.0589875591304,66.01143751679479,29413,18196.927913539224,8444.850944501173,125642,124589.34413438587,2304.36074406029,0,104.90363064829944,104.72607668539544,0,2161.740250392133,1840.2399401496032,0,179.91409242945338,178.64978226352315,8649,11761.446427617957,5344.23075660332
142.jpg,800,592,473600,212751,211563.5544125685,0.9597136306081194,39656,42541.18031432437,12002.857289427033,5186,5316.26150591869,1337.9459279738887,0,29.620074290618504,29.617019332822032,0,19.969854491906517,19.968771126756657,0,22.443468859168206,22.442274675474156,0,32.65921231517768,32.656428574112255,0,16.502360878361287,16.501735986090317,2529,2521.454526699542,658.141320775062,0,29.58405443985066,29.58194548136962,0,21.276512055223066,21.275060107667926,221193,219495.2622533431,4183.153626312203,0,41.91966956782562,41.913814051483214,97584,96867.67808066763,4321.3004316821525,0,138.8937639948781,138.73757096045088,107452,106505.29132838968,3170.2550761984185
143.jpg,800,590,472000,165623,165652.8757242263,0.9167185931587749,86133,87325.01530995744,23751.12217712657,24039,24635.248159570023,10310.176428272933,69538,68640.3587928177,5063.2036136742745,0,28.07103760389691,28.067349259304862,0,72.48525802784752,72.43653415439574,0,28.755912428561714,28.753847020708573,0,38.367261454262916,38.36057761359718,19321,19175.390818061678,3653.562765672026,0,46.51498812018872,46.50318812961721,0,23.18353441707768,23.18156274981132,220244,219022.11285782116,4724.105253206454,0,24.996285809686015,24.994794046812046,0,71.5197410831388,71.5071708557891,0,27.014171828435792,27.01249074010581,52725,52840.96976300381,4709.304584136769
144.jpg,493,800,394400,274552,273000.573105186,0.8817461813525362,108885,109540.7687253266,25214.099923971837,0,24.312448348522594,24.310560784364043,19665,19091.528376293405,5201.612480298813,6045,7049.125786789986,2213.858844057063,0,44.34986960490278,44.28996132104769,0,27.94746199597921,27.944511284492556,0,107.12327853116585,106.8399086229058,18,129.92651481540906,111.38242124595124,0,124.96238495041325,124.80484430284451,51766,46302.64661678112,11707.962755423892,10963,11858.657223137807,3674.220457639093,0,104.48465951218532,104.44925952882856,197058,199795.3395680648,16146.722437780481,0,98.16441606322041,98.13086938179144,0,100.66172343488506,100.56799940739867
145.jpg,800,598,478400,244109,247779.5508208693,0.9185501816452023,77731,75404.84800179009,22246.7986463485,0,30.617481311695883,30.61134815882186,1,3796.837157676455,3150.4943051452574,0,199.04484967431017,198.56984751969307,0,44.79318814690123,44.701845052771844,395,479.2070123322328,277.3281933826949,0,89.85958027957986,89.52942179277639,748,862.3008836353092,445.4846998078406,80,775.3707820394393,655.4950015810023,45959,43499.56235601523,8898.469826350512,156560,155215.601638443,4164.504613857868,0,113.12939645092047,112.97852043635731,194084,194024.5796994213,12428.352397030878,95,1022.376624985227,831.4597410750708,2747,2841.871808900669,1120.3623740801718
146.jpg,800,631,504800,321964,319478.59372522775,0.9472004090838736,50599,53871.053282207504,16396.33284991398,0,35.15847673525059,35.15565505247262,16540,16389.698678104403,1105.8483983550047,0,38.887086576551155,38.880485789994886,17634,17129.480475027456,2794.544337549751,1042,1041.087980204909,276.30359662351964,33928,33176.91474425683,3969.134962258528,3780,3756.9179166935883,1017.7303757251616,5168,5043.625536690968,441.95505437039594,3618,3585.995685827759,576.7741324705574,132237,131450.3584590971,3298.524085979064,0,60.69821929935824,60.68770931955227,211080,210343.7976322968,4826.524447425558,0,48.07927648787154,48.072805734264456,29174,28828.252017026018,1902.5601365437433
