balance,2.5%,50%,97.5%
b1,0.22440785773953476,0.4612562014948624,0.7744422804606049
b2,-0.3111298055993844,0.029318099998326998,0.32636792726927744
b3,-1.3545987765574241,-1.0453371669019909,-0.724136123314001
b4,-0.6720043787659415,-0.3916157057194367,-0.03298567986165547
